Category,Setting,Diagnosis,Year,Month,Date,Count
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,1650
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,2756
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,3455
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,2161
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,1789
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,1381
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,1468
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,1367
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,1434
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,1720
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,1876
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,1785
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,1705
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,2006
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,697
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,653
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,592
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,505
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,517
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,474
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,554
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,440
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,431
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,461
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,591
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,604
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,649
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,512
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,555
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,516
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,457
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,467
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,475
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,511
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,485
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,550
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,528
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,614
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,651
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,630
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,588
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,548
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,538
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,529
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,571
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,533
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,519
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,551
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,593
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,909
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,953
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,637
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,634
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,522
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,531
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,495
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,536
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,588
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,623
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,567
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,525
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,583
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,3129
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,2820
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,2882
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,2721
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,2587
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,2510
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,2970
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,2926
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,2473
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,2498
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,2833
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,5064
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,6758
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,3947
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,3209
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,2494
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,2471
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,2306
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,2355
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,2901
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,2966
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,2959
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,2858
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,3348
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,5010
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,4557
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,4696
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,4248
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,4009
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,3852
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,4439
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,4286
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,3803
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,3784
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,4392
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,7202
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,9152
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,5521
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,4671
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,3814
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,3821
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,3545
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,3885
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,4459
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,4487
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,4570
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,4546
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,5091
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,106
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,117
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,130
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,110
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,104
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,107
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,101
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,88
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,88
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,112
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,103
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,125
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,182
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,133
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,113
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,93
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,100
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,94
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,89
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,117
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,108
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,106
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,98
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,122
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,139
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,152
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,183
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,163
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,150
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,145
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,154
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,165
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,120
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,121
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,167
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,229
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,305
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,163
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,164
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,142
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,110
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,129
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,112
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,160
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,158
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,147
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,156
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,179
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,20
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,13
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,11
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,11
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,12
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,12
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,26
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,9
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,17
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,8
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,10
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,14
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,9
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,13
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,16
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,15
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,875
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,791
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,794
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,775
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,697
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,723
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,1004
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,1027
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,767
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,757
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,927
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,1793
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,2624
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,1466
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,1079
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,748
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,786
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,731
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,763
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,1090
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,1200
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,1045
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,991
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,1057
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,3472
